"","activity","subject","tBodyAccmeanX","tBodyAccmeanY","tBodyAccmeanZ","tBodyAccstdX","tBodyAccstdY","tBodyAccstdZ","tGravityAccmeanX","tGravityAccmeanY","tGravityAccmeanZ","tGravityAccstdX","tGravityAccstdY","tGravityAccstdZ","tBodyAccJerkmeanX","tBodyAccJerkmeanY","tBodyAccJerkmeanZ","tBodyAccJerkstdX","tBodyAccJerkstdY","tBodyAccJerkstdZ","tBodyGyromeanX","tBodyGyromeanY","tBodyGyromeanZ","tBodyGyrostdX","tBodyGyrostdY","tBodyGyrostdZ","tBodyGyroJerkmeanX","tBodyGyroJerkmeanY","tBodyGyroJerkmeanZ","tBodyGyroJerkstdX","tBodyGyroJerkstdY","tBodyGyroJerkstdZ","tBodyAccMagmean","tBodyAccMagstd","tGravityAccMagmean","tGravityAccMagstd","tBodyAccJerkMagmean","tBodyAccJerkMagstd","tBodyGyroMagmean","tBodyGyroMagstd","tBodyGyroJerkMagmean","tBodyGyroJerkMagstd","fBodyAccmeanX","fBodyAccmeanY","fBodyAccmeanZ","fBodyAccstdX","fBodyAccstdY","fBodyAccstdZ","fBodyAccJerkmeanX","fBodyAccJerkmeanY","fBodyAccJerkmeanZ","fBodyAccJerkstdX","fBodyAccJerkstdY","fBodyAccJerkstdZ","fBodyGyromeanX","fBodyGyromeanY","fBodyGyromeanZ","fBodyGyrostdX","fBodyGyrostdY","fBodyGyrostdZ","fBodyAccMagmean","fBodyAccMagstd","fBodyBodyAccJerkMagmean","fBodyBodyAccJerkMagstd","fBodyBodyGyroMagmean","fBodyBodyGyroMagstd","fBodyBodyGyroJerkMagmean","fBodyBodyGyroJerkMagstd"
"161","WALKING_UPSTAIRS",11,14.243896401,-1.6370522391,-5.76704969,-12.895359787,-5.5710451009,-10.981947556,48.2018124,-18.55315394,7.918222343,-51.48700771,-49.91548498,-48.97439124,5.2302330887,-0.71617656198,-0.8179050429,-24.45993091,-23.11843841,-42.40939503,-4.43291238933,-3.061415567,3.44549365183,-27.07190803,-15.23040514,-37.51157799,-3.4843252343,-3.8871073149,-2.48811207975,-35.66329215,-43.71080958,-41.96736298,-7.160109683,-15.637976,-7.160109683,-15.637976,-27.51773587,-26.48623359,-13.772610195,-20.40713257,-40.89499995,-43.26086014,-19.18884072,-13.750841175,-29.79407251,-10.731617403,-4.7792599861,-6.1398955903,-26.78007807,-24.58716752,-41.3309469,-24.74577115,-23.61292174,-43.4076347,-25.47627024,-31.38302634,-36.43228144,-27.96182887,-8.3045439291,-39.41615134,-18.14729548,-20.30550546,-25.70013909,-27.73998692,-29.70538164,-20.58606267,-42.98325014,-44.41115082
"162","WALKING_UPSTAIRS",12,14.19445761,-1.3705894977,-5.581665966,-15.087758,-5.3985495108,-22.70826613,48.79531661,-13.47549854,-3.653019869,-49.93280707,-48.95167432,-48.77970153,3.789036232,-0.3585373411,0.4714646526,-18.71256255,-16.189107535,-37.40549034,-4.8424173292,-2.1388355004,4.6697183402,-27.386283399,-27.19338951,-18.17995952,-2.3693221348,-1.7441141591,-3.3964699177,-28.5999578,-39.58217186,-31.53342902,-11.91756421,-14.86388988,-11.91756421,-14.86388988,-22.48840365,-17.15105435,-16.46120247,-27.3357213513,-35.09855088,-37.09714904,-16.71529211,-8.7537590327,-29.16374306,-14.5043469,-6.7691290695,-21.76719959,-20.06387522,-17.32003473,-35.77235317,-20.31126344,-17.468171828,-39.00597251,-22.17073724,-31.44498844,-21.11620869,-29.144074102,-25.16375631,-20.59697741,-15.08028177,-20.55482681,-16.68599205,-18.02138737,-30.88969079,-29.350624509,-37.14529479,-38.12279975
"163","WALKING_UPSTAIRS",13,14.201216677,-1.52565739651,-6.917199624,-16.29565286,5.7458925591,-11.9465812447,46.61988724,-19.65724759,-11.41289438216,-52.05428263,-50.71302328,-50.06491029,3.8084313715,-0.0704053670999999,-1.3976946461,-26.80290469,-17.783366272,-36.3506695,-7.6061569243,0.2100818011,6.4173759791,-29.75866779,-22.19646933,-11.649281146,-3.6564944699,-2.4917857472,-3.6390965398,-34.70706712,-37.33432537,-30.29841908,-5.5634425957,-17.94867922,-5.5634425957,-17.94867922,-25.09047497,-24.81742621,-13.0450626964,-22.86122334,-34.75806962,-36.80690107,-21.0353405,-3.501106212,-22.263188197,-14.63447108,6.30611903,-10.16632253847,-27.84166746,-20.294789849,-34.73230389,-28.28857677,-17.567022604,-37.90796784,-26.51621542,-27.06968576,-14.043642026,-30.96010514,-20.03557923,-14.98887565,-20.21375405,-22.4986034,-23.38050036,-27.0099945,-26.70125199,-25.89239402,-36.08486994,-39.17438248
"164","WALKING_UPSTAIRS",14,14.170737571,-1.10369617213,-6.0631032051,-16.70742275,16.588558782,32.88696547,37.1658306,-17.4247397,-26.7347909,-50.14027661,-48.99049729,-47.27434423,4.33783632,-0.9889082637,0.1858677227,-19.91414262,-18.167067787,-17.704915973,4.3947450992,-6.6689767824,-2.383462188,-24.53130023,25.73201058,30.5032941808,-6.9264000646,-1.121848555,-0.7410831496,-34.91699586,-20.05990495,-19.430097842,7.5658430188,-1.0675080991,7.5658430188,-1.0675080991,-15.3178471397,-18.202658395,19.75208865,16.198702912,-21.5957852761,-26.23424186,-17.469455881,0.8852718667,10.3514621022,-16.46893339,19.22792969,37.10470484,-20.70884594,-18.770758538,-14.25645729,-22.192265,-20.0649135459,-21.11820515,-23.816611367,6.40913537815,10.6219738118,-25.09611843,34.8966164,28.212527681,-4.103199792,-7.735710018,-15.592194041,-22.1317730612,2.6383788082,12.7796217748,-24.69153307,-30.508060125
"165","WALKING_UPSTAIRS",15,12.9690046,-1.3801145314,-5.613718315,-1.2526648333,-0.1951373009,-18.226439429,44.09015099,-15.1181286,3.896656344,-45.72299499,-44.52714343,-44.23768698,3.5026767831,-0.200333687,-0.2524223515,-8.973343898,-14.96934513,-35.9428538,4.3360321434,-7.426621885,4.37607112583,-19.93206326,-15.8511952848,-22.91356537,-6.9353273533,-1.7540119873,-3.682763981,-25.22562959,-36.62656858,-31.57956716,-0.04662694616,-6.55450643974,-0.04662694616,-6.55450643974,-15.17041834,-15.04145055,-9.658429152,-13.8445924147,-31.85458165,-35.94983273,-3.582376485,-4.8929007744,-25.90037196,-0.4023570056,-0.9183759986,-16.780816957,-11.378547519,-16.2289064,-34.29860029,-9.94711706345,-15.85878862,-37.58421631,-17.33264913,-24.8172118,-23.3136838,-20.98681572,-11.6933889122,-25.13972644,-7.931623102,-12.27164836,-12.573920638,-18.78304317,-21.77729118,-14.812121753,-35.10827318,-38.0690152
"166","WALKING_UPSTAIRS",16,13.055291234,-0.73264021956,-6.327800405,-20.25127541,-8.350369999,-6.5934751118,42.17058842,-4.11022273,-19.3320446,-48.36909119,-47.61653052,-46.2901275,3.8888860527,0.8860196001,1.9407213173,-26.57554615,-21.7069228,-30.26396761,3.6638852782,-2.4792976275,-0.3974368911,-25.9124455,-29.90552758,-18.616283674,-7.18632297431,-1.51067762265,-1.8062313028,-36.0704726,-39.51067238,-36.57215212,-11.93350691,-17.07454909,-11.93350691,-17.07454909,-24.64417155,-25.14642361,-15.72128897,-26.42767197,-37.62296327,-40.66195465,-24.22418475,-13.67125445,-17.1285051,-18.85144319,-8.482536195,-4.8226228904,-27.85053201,-23.89886547,-28.82626287,-27.4417276,-21.27347763,-31.62630291,-27.15238553,-32.74292127,-25.11380217,-26.0046976,-28.53963052,-19.752783985,-18.90313665,-21.36513706,-24.25548361,-26.51649324,-32.15788045,-27.1568228,-40.17951525,-42.09103068
"167","WALKING_UPSTAIRS",17,12.125028892,-1.09749894868,-5.821941221,-3.02173219683,-0.6322608691,-11.0506058035,40.96946716,-13.63938016,-14.31223028,-45.57409787,-43.96672638,-44.64767249,3.6866120181,1.4801112669,0.3645762463,-14.0479597,-16.790009915,-31.55668013,-1.4604027427,-2.632588518578,2.6924705191,-23.835011171,-23.66611801,-11.2513128343,-6.8474590877,-1.98958237684,-1.07271401542,-29.09012853,-32.48269669,-29.30813771,-0.6146989292,-4.9381310586,-0.6146989292,-4.9381310586,-17.1472271,-18.76379762,-11.2891799564,-21.160188486,-30.59363955,-32.75095818,-6.7081066206,-5.6409473088,-19.196327739,-1.7058296297,-1.2133523332,-9.831154104,-17.29306684,-18.09849258,-30.38484998,-13.786513838,-17.525484652,-32.655637,-19.978704878,-25.02889993,-15.56513824,-25.174482801,-23.09539775,-13.338790581,-7.214670878,-10.434872189,-17.29439295,-20.99438918,-24.19521393,-23.82933983,-32.11242065,-34.75947564
"168","WALKING_UPSTAIRS",18,15.39326971,-1.2879519693977,-6.534041697,-22.04976063,-12.246996973,-18.2336567,51.23315499,-18.36395688,-6.154527853,-55.78085081,-54.63929911,-52.65470399,4.7119317654,1.2275972123,0.5428200446,-32.66572381,-32.94055704,-44.12813485,-2.7299667071,-3.0515761552,5.2590715749,-34.44280724,-29.42322618,-25.1674883,-5.21972761262,-3.0593411428,-4.0167100261,-44.11996366,-48.07458593,-41.69920196,-16.19048614,-21.56681106,-16.19048614,-21.56681106,-34.884909,-33.60115858,-21.4082988,-30.62737178,-45.33585598,-48.46045742,-26.97564119,-21.08014307,-30.31824587,-20.33711077,-11.051937013,-15.635140647,-34.18581423,-33.61971659,-42.6966579,-33.36921264,-33.96082311,-45.51424896,-34.35477518,-37.68940146,-29.25311762,-34.84125519,-25.71893054,-27.02930101,-25.32054174,-25.30069814,-33.319921,-34.09971247,-37.93368718,-30.91658889,-47.91920333,-49.93283755
"169","WALKING_UPSTAIRS",19,9.684752357,-1.2159464631,-6.042184309,-5.1496838095,7.053996901,-7.6187420183,33.1771349,-15.48402834,-8.840350508,-36.65983968,-36.04179402,-33.47742699,3.32618033449,2.272743451,1.2667279223,-6.971162232,-0.5154619343,-17.7712891,1.5541483515,-5.380572823,-0.00932992899999996,-16.2720013,-6.905328942,-4.404686995,-4.072252176,-1.3851538459,-2.1341835021,-9.5750564464,-19.68488875,-15.0165993201,0.69524773891,-7.106673121,0.69524773891,-7.106673121,-4.567584235,-11.362427725,-2.464630858,-10.57605771,-14.911621063,-20.29601161,-6.27517978711,4.472726569,-8.7857789363,-4.7973910136,5.30230323245,-9.5992278021,-8.2129058477,-2.957134887,-15.226284928,-8.690607124,-0.5267835041,-20.30864823,-7.7794203814,-9.0168726811,-2.6451740668,-19.10058986,-5.9970064142,-8.299924941,-3.1851505288,-14.73013996,-7.4956526806,-17.38685,-11.553610714,-15.0853101,-19.08735658,-23.53158643
"170","WALKING_UPSTAIRS",20,12.857014175,-1.4395160427,-6.172221337,-5.9205224766,7.7620127459,-11.69172221,39.63188157,-24.47463699,-6.63599937438,-47.50165573,-47.15431204,-46.10726877,4.2659014102,0.3365911412,-1.25164706455,-9.470464792,-13.300275291,-26.19570156,3.3618856202,-8.907199202,2.9937990341,-25.12776089,-5.34083022049,9.3900859726,-7.56784761239,-0.9680628769,-2.646825801,-24.0264916,-20.0934198,-12.9472215732,0.4449762552,-10.11175566,0.4449762552,-10.11175566,-13.036173347,-12.211662871,1.138842945,-12.950429276,-18.96834923,-23.2251995,-7.1623928136,-1.49854544514,-16.24000763,-5.5306827392,8.3918842615,-12.364387225,-13.0642754958,-15.9202160473,-25.13055065,-9.5416297538,-13.005422401,-27.19328735,-19.00690205,-8.2794106671,5.8689086807,-27.13310843,-4.03138279,4.8693184955,-10.455474055,-16.332291627,-10.9657156094,-14.30295137,-14.618013558,-18.408365433,-22.97006577,-25.64389873
"171","WALKING_UPSTAIRS",21,12.4641436,-1.1149278672,-5.894470471,-11.317989267,5.1600110479,-10.326272643,36.71532891,-20.31855202,-14.55754681,-44.22284687,-44.25161034,-43.83766393,4.8896084841,-0.7345633433,-1.692542723,-19.93044469,-9.550854288,-26.41646046,2.942608378,-7.314254275,-0.257009989,-24.99974269,-21.76743155,2.43063048218,-6.784520152,-0.62050700995,-0.326211203,-26.95646644,-28.41007137,-26.51501451,-3.8091299841,-13.08829134,-3.8091299841,-13.08829134,-16.6872416,-18.996642167,-7.9421878939,-19.7510921182,-27.16297522,-30.4430007,-15.000958991,1.0415136931,-15.12050978,-10.019650256,3.8701411141,-10.676716128,-20.53146028,-9.638163161,-24.43131303,-21.75972389,-12.27926951,-28.34698626,-21.00777833,-20.99450434,-7.320830677,-26.36549829,-22.48008294,0.6153068499,-12.12103911,-18.95780775,-16.705854208,-22.45292695,-22.34238468,-22.720133532,-29.55904019,-32.94607929
"172","WALKING_UPSTAIRS",22,10.4324444518,-1.12821475676,-4.937136193,3.51010229187,10.502835997,-4.6037550865,37.35708408,-14.14673022,-4.02351175933,-39.5066213,-39.54804932,-38.35245255,3.684123404,1.5417484584,-1.41191277811,-0.358676926,-2.4182950884,-19.8115388,5.66910992986,-7.6212534088,0.6609088274,-12.6626518044,-20.55555217,-6.625838547,-6.23490338921,-1.6015129609,-2.833196291,-16.66136704,-29.57872743,-21.65930586,8.83186955,-6.667813943,8.83186955,-6.667813943,-4.0229294463,-3.6813067435,-5.3773407912,-8.5074434424,-23.8606985,-28.37658702,-2.3267852382,5.4888346307,-9.576837997,5.5460501655,9.6624684321,-4.9036402615,-1.6062890977,-3.1576829837,-17.40685278,-2.84750978475,-4.45618377322,-22.19984771,-8.209193686,-22.00563757,-8.371148778,-14.201870621,-19.90304701,-9.342135377,-3.6410015203,-14.0333013,-1.9236855209,-6.354593096,-15.535884,-9.828967326,-28.05583214,-29.81456245
"173","WALKING_UPSTAIRS",23,12.7497537226,-1.65160454911,-6.4714214559,-12.4382787442,2.28702250793,5.1408606569,43.01537932,-10.93857222,-18.15265695,-47.60056856,-46.43420241,-46.00536143,3.6906149217,2.0393006282,0.812094256,-18.635329761,-16.739476581,-20.81279504,4.8854952543,-5.689783846,-1.6603433639,-28.08389341,-14.97777492,-1.6182358823,-5.6055678,-2.6721133139,-4.71749251,-27.96426296,-25.16922024,-27.73203672,-0.5994380563,-13.86657942,-0.5994380563,-13.86657942,-15.86833814,-18.49815132,-7.98288458843,-18.703382455,-25.72272468,-28.11503462,-13.902890168,-3.9258471185,-3.5994519529,-11.949786949,1.94104676804,5.32994654373,-18.647768172,-16.638050669,-17.67686714,-21.66875522,-19.42561659,-23.91677557,-21.942200691,-14.812817854,-8.3130659998,-30.11196998,-15.38261883,-4.1948577233,-11.800515774,-20.91242981,-15.451371303,-23.17056709,-19.3998029034,-23.995070398,-26.45449815,-32.26563254
"174","WALKING_UPSTAIRS",24,15.9229853,-1.48667866396,-6.740668047,-20.31956173,-6.891464849,-15.08045976,53.47580053,-14.01240614,-13.40095728,-56.76924348,-54.08475601,-55.1622234,5.087629592,-0.8898146822,-0.78088654561,-29.42711566,-30.39802438,-30.90462859,5.2106662557,-6.2500438904,1.4649151467,-34.06815812,-33.54351335,-16.201180744,-8.66124989072,-1.8723684341,-2.940720651,-37.78888274,-38.15201805,-38.28954452,-13.3577665,-18.10441373,-13.3577665,-18.10441373,-28.82076961,-26.0230527,-19.731714548,-29.73181455,-38.86634612,-37.65264082,-23.35164268,-14.892339976,-18.45474045,-19.24376763,-6.3594730804,-16.70546316,-30.42303242,-31.12865037,-28.52006828,-31.09917843,-31.61475583,-33.20090026,-29.68813241,-32.25063789,-21.95879181,-35.57378336,-34.58449163,-18.40778813,-19.01575837,-23.97071928,-25.35824595,-27.11922007,-33.31523469,-32.39518841,-38.12076553,-38.57874009
"175","WALKING_UPSTAIRS",25,18.06970174,-1.75411290772,-8.203678619,-29.885417,-14.50064257,-19.27405838,60.30006057,-14.14668336,7.0350141345,-61.80709927,-60.56428773,-57.37695594,4.8102693321,0.60158412701,-0.75989428774,-43.13677851,-40.76353032,-52.8097942,3.6147925015,-7.1134477768,6.47547800593,-31.785766661,-28.18876995,-36.67271458,-8.221275469,-1.8294444894,-3.5129394115,-45.10056865,-54.5804443,-48.50743839,-19.87519294,-31.20043224,-19.87519294,-31.20043224,-44.14545483,-43.84334889,-20.711255487,-25.2040175503,-50.51189173,-53.61741468,-33.90723952,-24.70980235,-35.29056882,-28.46842615,-12.999247858,-15.424288184,-43.43353017,-41.65521262,-51.56235313,-44.86388568,-41.47559066,-53.98423138,-30.949424925,-40.20769437,-37.38603152,-32.507789046,-22.70857469,-39.07231979,-34.3139915,-34.84781906,-42.56168219,-45.72319002,-36.86497554,-25.129844537,-53.45625389,-54.66896579
"176","WALKING_UPSTAIRS",26,14.9980267,-1.54898588569,-6.706890368,-9.295382383,-2.7044946652,-22.25283151,51.81523914,-13.53933109,-0.1096208148,-52.91062657,-51.58219868,-51.13002387,4.156049252,0.11504442669,-0.6439910151,-15.998398123,-21.98743106,-37.2897572,-1.3637295411,-3.6168099243,3.9680243542,-30.26509178,-33.17034108,-16.999843003,-5.365746097,-2.12434253188,-3.275571159,-28.37061795,-39.886566,-30.60146199,-7.858097466,-8.288890874,-7.858097466,-8.288890874,-22.2455143,-18.39922396,-18.94348762,-28.27178256,-35.64549176,-36.40063111,-13.355141587,-10.20405723,-27.47265176,-7.856411111,-2.4171019047,-22.0496241,-16.749730599,-23.06395828,-35.18576957,-18.81414876,-23.10306797,-39.36497916,-23.52276139,-33.94118968,-18.84871595,-32.49467639,-32.90301519,-19.91287007,-9.2161510855,-15.0824425,-16.2233759,-21.65434437,-30.5846628,-31.32976,-37.04693645,-36.8415462
"177","WALKING_UPSTAIRS",27,13.55428295,-1.0248619528,-6.300052348,-15.06741691,-4.8455307927,-11.766101713,44.26801421,-11.69321164,-15.02677465,-48.77812761,-48.33338231,-47.26044444,3.7472940134,-0.7151698098,0.3440863448,-23.87137566,-21.76850847,-32.31986969,-4.7957589227,0.10837468976,7.1466226446,-28.68551124,-29.98630683,-8.668000046,-4.7813454267,-2.59709962321,-3.2079699848,-35.48452233,-36.26857035,-34.52069994,-8.190057155,-19.3773881,-8.190057155,-19.3773881,-24.43243853,-23.69513892,-14.5934316995,-25.5905467488,-35.69464963,-36.95822944,-21.29797746,-12.73411441,-21.36320615,-12.92870735,-4.049705097,-10.06428242,-25.65880667,-22.56574624,-31.03575632,-24.425092,-22.95593799,-33.51411046,-27.7628307,-30.29872156,-20.42695123,-29.286968369,-29.98134319,-9.358943529,-20.09037579,-23.90409446,-23.49928417,-24.1235895,-30.99105424,-26.690134746,-36.67816999,-38.33742996
"178","WALKING_UPSTAIRS",28,13.36229793,-1.42516411174,-6.1972153103,-12.345183945,-7.4844477288,-14.5853326,43.57991982,-16.99442383,-13.52560078,-48.17958781,-47.30969548,-45.92621468,3.6048425427,1.13722558205,0.3820316451,-15.946254452,-16.911722776,-32.511936,-6.597511509,1.0824798859,5.289770373,-26.45972962,-24.44529559,-9.6546474545,-4.1089708282,-2.5120158587,-3.8383132288,-25.20842859,-35.2191262,-30.78198147,-9.498265702,-10.80836199,-9.498265702,-10.80836199,-19.79239866,-16.59347925,-13.4341794172,-24.32309058,-31.63426968,-34.17673816,-13.571168512,-9.7200425251,-20.4883799,-11.92005884,-9.1063040369,-14.36594314,-16.262203232,-18.25847804,-29.97849183,-18.88395768,-17.80035495,-35.08328932,-20.58545048,-26.62539154,-16.228760976,-28.37555394,-23.4594551,-11.5384121276,-10.8894876028,-17.06593461,-15.016104203,-19.09929129,-27.27660589,-26.93753786,-33.78779679,-35.94749063
"179","WALKING_UPSTAIRS",29,13.005730277,-1.4673800304,-5.7820288042,-4.2518062915,-5.9842860945,4.8776731615,45.53368874,-11.12888614,2.17455145768,-46.75526164,-45.22738212,-42.08362389,5.21091447434,-0.0337619404,-1.4244979709,-8.9359249382,-19.04258558,-33.25942456,4.5667483688,-7.4640774983,4.18615880499,-15.8713318495,2.259404921,-18.36594192,-6.39102456,-2.5040720871,-3.3366000235,-23.27169771,-35.97703443,-27.36243418,0.408836533,-2.0320106533,0.408836533,-2.0320106533,-16.87191682,-12.469773625,2.15417562028,-3.922333153,-30.24969935,-34.9294696,-5.3798805204,-9.6045636735,-15.70390626,-3.8740640009,-6.92164526623,9.949834007,-11.0283207813,-20.03544367,-31.6637308,-10.357884496,-20.0237984,-34.795713,-12.7654452298,-19.30822172,-16.74330649,-17.166572046,11.482992399,-21.76349977,-5.3070137452,-7.643694039,-11.716294288,-13.74859427,-17.5034809546,-3.642242018,-34.1752731,-37.06674512
"180","WALKING_UPSTAIRS",30,17.642016747,-1.64652604211,-8.1053370954,-22.78279089,-8.2752252445,1.62154222728,60.56893895,-14.73207399,-1.439107154642,-62.01218558,-59.47070584,-56.05618143,3.7689624237,-0.2331674987,1.049790293,-34.80231322,-38.16894529,-49.52623165,-0.231383475,-5.0674420204,5.29554547138,-32.0994388495,-5.4631298357,-13.752282693,-7.0469269862,-0.9172367985,-2.367025969,-48.27871942,-48.3169023,-43.23479025,-8.94581071978,-21.281703031,-8.94581071978,-21.281703031,-38.77900647,-36.51945092,-7.384543873,-11.004079731,-46.72071669,-50.33854129,-27.32618383,-19.357894957,-23.8887896,-21.20692328,-6.7794467207,7.89408196986,-35.7940973,-38.53976365,-47.95725228,-36.50173843,-39.70372913,-51.0090022,-31.722535203,-23.79379816,-20.7309051,-32.7264754027,2.9220459813,-16.472759874,-26.038243,-25.64302525,-35.73601789,-37.75707866,-29.19479778,-9.8456980949,-50.30833937,-51.43771263
